dateRep,day,month,year,cases,deaths,countriesAndTerritories
15/04/2020,15,4,2020,8,1,Albania
14/04/2020,14,4,2020,21,0,Albania
13/04/2020,13,4,2020,13,0,Albania
12/04/2020,12,4,2020,17,0,Albania
11/04/2020,11,4,2020,7,0,Albania
10/04/2020,10,4,2020,9,1,Albania
09/04/2020,9,4,2020,17,0,Albania
08/04/2020,8,4,2020,6,0,Albania
07/04/2020,7,4,2020,16,1,Albania
06/04/2020,6,4,2020,28,2,Albania
05/04/2020,5,4,2020,29,2,Albania
04/04/2020,4,4,2020,27,1,Albania
03/04/2020,3,4,2020,18,1,Albania
02/04/2020,2,4,2020,16,0,Albania
01/04/2020,1,4,2020,20,3,Albania
31/03/2020,31,3,2020,11,2,Albania
30/03/2020,30,3,2020,15,0,Albania
29/03/2020,29,3,2020,11,1,Albania
28/03/2020,28,3,2020,12,3,Albania
27/03/2020,27,3,2020,28,1,Albania
26/03/2020,26,3,2020,23,0,Albania
25/03/2020,25,3,2020,23,1,Albania
24/03/2020,24,3,2020,11,2,Albania
23/03/2020,23,3,2020,13,0,Albania
22/03/2020,22,3,2020,6,0,Albania
21/03/2020,21,3,2020,0,0,Albania
20/03/2020,20,3,2020,11,0,Albania
19/03/2020,19,3,2020,4,1,Albania
18/03/2020,18,3,2020,4,0,Albania
17/03/2020,17,3,2020,9,0,Albania
16/03/2020,16,3,2020,4,0,Albania
15/03/2020,15,3,2020,5,0,Albania
14/03/2020,14,3,2020,10,0,Albania
13/03/2020,13,3,2020,12,0,Albania
12/03/2020,12,3,2020,1,1,Albania
11/03/2020,11,3,2020,4,0,Albania
10/03/2020,10,3,2020,4,0,Albania
09/03/2020,9,3,2020,2,0,Albania
14/12/2020,14,12,2020,464,12,Algeria
13/12/2020,13,12,2020,517,9,Algeria
12/12/2020,12,12,2020,542,11,Algeria
11/12/2020,11,12,2020,565,10,Algeria
10/12/2020,10,12,2020,598,15,Algeria
09/12/2020,9,12,2020,591,12,Algeria
08/12/2020,8,12,2020,573,11,Algeria
07/12/2020,7,12,2020,750,15,Algeria
06/12/2020,6,12,2020,772,9,Algeria
05/12/2020,5,12,2020,803,12,Algeria
04/12/2020,4,12,2020,843,16,Algeria
03/12/2020,3,12,2020,932,17,Algeria
02/12/2020,2,12,2020,963,16,Algeria
01/12/2020,1,12,2020,968,21,Algeria
30/11/2020,30,11,2020,1009,17,Algeria
29/11/2020,29,11,2020,1044,21,Algeria
28/11/2020,28,11,2020,1058,20,Algeria
27/11/2020,27,11,2020,1085,23,Algeria
26/11/2020,26,11,2020,1025,20,Algeria
25/11/2020,25,11,2020,1133,15,Algeria
24/11/2020,24,11,2020,1005,19,Algeria
23/11/2020,23,11,2020,1088,35,Algeria
22/11/2020,22,11,2020,1019,1,Algeria
21/11/2020,21,11,2020,1103,15,Algeria
20/11/2020,20,11,2020,1023,18,Algeria
19/11/2020,19,11,2020,1038,20,Algeria
18/11/2020,18,11,2020,1002,18,Algeria
17/11/2020,17,11,2020,910,14,Algeria
16/11/2020,16,11,2020,860,15,Algeria
15/11/2020,15,11,2020,844,14,Algeria
14/11/2020,14,11,2020,867,14,Algeria
13/11/2020,13,11,2020,851,18,Algeria
12/11/2020,12,11,2020,811,16,Algeria
11/11/2020,11,11,2020,753,15,Algeria
10/11/2020,10,11,2020,642,14,Algeria
09/11/2020,9,11,2020,670,12,Algeria
08/11/2020,8,11,2020,581,12,Algeria
07/11/2020,7,11,2020,631,13,Algeria
06/11/2020,6,11,2020,642,12,Algeria
05/11/2020,5,11,2020,548,10,Algeria
04/11/2020,4,11,2020,405,9,Algeria
03/11/2020,3,11,2020,302,7,Algeria
02/11/2020,2,11,2020,330,9,Algeria
01/11/2020,1,11,2020,291,8,Algeria
31/10/2020,31,10,2020,319,7,Algeria
30/10/2020,30,10,2020,306,8,Algeria
29/10/2020,29,10,2020,320,10,Algeria
28/10/2020,28,10,2020,287,9,Algeria
27/10/2020,27,10,2020,276,8,Algeria
26/10/2020,26,10,2020,263,7,Algeria
25/10/2020,25,10,2020,250,10,Algeria
24/10/2020,24,10,2020,273,9,Algeria
23/10/2020,23,10,2020,266,8,Algeria
22/10/2020,22,10,2020,252,15,Algeria
21/10/2020,21,10,2020,223,0,Algeria
20/10/2020,20,10,2020,214,9,Algeria
19/10/2020,19,10,2020,199,10,Algeria
18/10/2020,18,10,2020,215,5,Algeria
17/10/2020,17,10,2020,211,5,Algeria
16/10/2020,16,10,2020,193,9,Algeria
15/10/2020,15,10,2020,185,9,Algeria
14/10/2020,14,10,2020,174,9,Algeria
13/10/2020,13,10,2020,153,8,Algeria
12/10/2020,12,10,2020,132,6,Algeria
11/10/2020,11,10,2020,136,6,Algeria
10/10/2020,10,10,2020,146,6,Algeria
09/10/2020,9,10,2020,138,4,Algeria
08/10/2020,8,10,2020,121,6,Algeria
07/10/2020,7,10,2020,129,5,Algeria
06/10/2020,6,10,2020,134,8,Algeria
05/10/2020,5,10,2020,141,4,Algeria
04/10/2020,4,10,2020,148,7,Algeria
03/10/2020,3,10,2020,157,8,Algeria
02/10/2020,2,10,2020,160,7,Algeria
01/10/2020,1,10,2020,162,8,Algeria
30/09/2020,30,9,2020,155,7,Algeria
29/09/2020,29,9,2020,146,5,Algeria
28/09/2020,28,9,2020,153,3,Algeria
27/09/2020,27,9,2020,160,4,Algeria
26/09/2020,26,9,2020,175,4,Algeria
25/09/2020,25,9,2020,179,5,Algeria
24/09/2020,24,9,2020,186,9,Algeria
23/09/2020,23,9,2020,191,10,Algeria
22/09/2020,22,9,2020,197,7,Algeria
21/09/2020,21,9,2020,203,7,Algeria
20/09/2020,20,9,2020,210,6,Algeria
19/09/2020,19,9,2020,219,5,Algeria
18/09/2020,18,9,2020,228,9,Algeria
17/09/2020,17,9,2020,232,13,Algeria
16/09/2020,16,9,2020,238,12,Algeria
15/09/2020,15,9,2020,242,8,Algeria
14/09/2020,14,9,2020,247,7,Algeria
13/09/2020,13,9,2020,255,6,Algeria
12/09/2020,12,9,2020,264,8,Algeria
11/09/2020,11,9,2020,272,10,Algeria
10/09/2020,10,9,2020,278,10,Algeria
09/09/2020,9,9,2020,285,9,Algeria
08/09/2020,8,9,2020,289,6,Algeria
07/09/2020,7,9,2020,293,7,Algeria
06/09/2020,6,9,2020,298,10,Algeria
05/09/2020,5,9,2020,304,8,Algeria
04/09/2020,4,9,2020,311,6,Algeria
03/09/2020,3,9,2020,325,7,Algeria
02/09/2020,2,9,2020,339,8,Algeria
01/09/2020,1,9,2020,348,9,Algeria
31/08/2020,31,8,2020,364,10,Algeria
30/08/2020,30,8,2020,379,8,Algeria
29/08/2020,29,8,2020,387,8,Algeria
28/08/2020,28,8,2020,397,10,Algeria
27/08/2020,27,8,2020,391,9,Algeria
26/08/2020,26,8,2020,370,10,Algeria
25/08/2020,25,8,2020,398,11,Algeria
24/08/2020,24,8,2020,392,11,Algeria
23/08/2020,23,8,2020,401,6,Algeria
22/08/2020,22,8,2020,409,7,Algeria
21/08/2020,21,8,2020,411,9,Algeria
20/08/2020,20,8,2020,403,11,Algeria
19/08/2020,19,8,2020,419,12,Algeria
18/08/2020,18,8,2020,442,9,Algeria
17/08/2020,17,8,2020,450,10,Algeria
16/08/2020,16,8,2020,469,9,Algeria
15/08/2020,15,8,2020,477,10,Algeria
14/08/2020,14,8,2020,488,8,Algeria
13/08/2020,13,8,2020,495,11,Algeria
12/08/2020,12,8,2020,492,10,Algeria
11/08/2020,11,8,2020,498,10,Algeria
10/08/2020,10,8,2020,521,9,Algeria
09/08/2020,9,8,2020,538,11,Algeria
08/08/2020,8,8,2020,529,9,Algeria
07/08/2020,7,8,2020,571,12,Algeria
06/08/2020,6,8,2020,551,13,Algeria
05/08/2020,5,8,2020,532,9,Algeria
04/08/2020,4,8,2020,507,8,Algeria
03/08/2020,3,8,2020,515,8,Algeria
02/08/2020,2,8,2020,556,13,Algeria
01/08/2020,1,8,2020,563,10,Algeria
31/07/2020,31,7,2020,602,14,Algeria
30/07/2020,30,7,2020,614,12,Algeria
29/07/2020,29,7,2020,642,11,Algeria
28/07/2020,28,7,2020,616,8,Algeria
27/07/2020,27,7,2020,593,9,Algeria
26/07/2020,26,7,2020,605,10,Algeria
25/07/2020,25,7,2020,675,12,Algeria
24/07/2020,24,7,2020,612,13,Algeria
23/07/2020,23,7,2020,594,11,Algeria
22/07/2020,22,7,2020,587,13,Algeria
21/07/2020,21,7,2020,607,9,Algeria
20/07/2020,20,7,2020,535,10,Algeria
19/07/2020,19,7,2020,601,11,Algeria
18/07/2020,18,7,2020,593,5,Algeria
17/07/2020,17,7,2020,585,12,Algeria
16/07/2020,16,7,2020,554,12,Algeria
15/07/2020,15,7,2020,527,10,Algeria
14/07/2020,14,7,2020,494,7,Algeria
13/07/2020,13,7,2020,483,7,Algeria
12/07/2020,12,7,2020,470,8,Algeria
11/07/2020,11,7,2020,434,8,Algeria
10/07/2020,10,7,2020,460,10,Algeria
09/07/2020,9,7,2020,469,10,Algeria
08/07/2020,8,7,2020,475,9,Algeria
07/07/2020,7,7,2020,463,7,Algeria
06/07/2020,6,7,2020,441,6,Algeria
05/07/2020,5,7,2020,430,9,Algeria
04/07/2020,4,7,2020,413,9,Algeria
03/07/2020,3,7,2020,385,8,Algeria
02/07/2020,2,7,2020,365,8,Algeria
01/07/2020,1,7,2020,336,7,Algeria
30/06/2020,30,6,2020,298,8,Algeria
29/06/2020,29,6,2020,305,5,Algeria
28/06/2020,28,6,2020,283,7,Algeria
27/06/2020,27,6,2020,240,7,Algeria
26/06/2020,26,6,2020,197,9,Algeria
25/06/2020,25,6,2020,172,8,Algeria
24/06/2020,24,6,2020,156,9,Algeria
23/06/2020,23,6,2020,149,7,Algeria
22/06/2020,22,6,2020,140,8,Algeria
21/06/2020,21,6,2020,127,12,Algeria
20/06/2020,20,6,2020,119,14,Algeria
19/06/2020,19,6,2020,117,12,Algeria
18/06/2020,18,6,2020,121,11,Algeria
17/06/2020,17,6,2020,116,11,Algeria
16/06/2020,16,6,2020,112,10,Algeria
15/06/2020,15,6,2020,109,7,Algeria
14/06/2020,14,6,2020,112,9,Algeria
13/06/2020,13,6,2020,109,10,Algeria
12/06/2020,12,6,2020,105,9,Algeria
11/06/2020,11,6,2020,102,8,Algeria
10/06/2020,10,6,2020,117,9,Algeria
09/06/2020,9,6,2020,111,8,Algeria
08/06/2020,8,6,2020,104,9,Algeria
07/06/2020,7,6,2020,115,8,Algeria
06/06/2020,6,6,2020,104,9,Algeria
05/06/2020,5,6,2020,205,14,Algeria
04/06/2020,4,6,2020,0,0,Algeria
03/06/2020,3,6,2020,113,6,Algeria
02/06/2020,2,6,2020,119,8,Algeria
01/06/2020,1,6,2020,127,7,Algeria
31/05/2020,31,5,2020,133,8,Algeria
30/05/2020,30,5,2020,137,8,Algeria
29/05/2020,29,5,2020,140,7,Algeria
28/05/2020,28,5,2020,160,6,Algeria
27/05/2020,27,5,2020,194,8,Algeria
26/05/2020,26,5,2020,197,9,Algeria
25/05/2020,25,5,2020,193,8,Algeria
24/05/2020,24,5,2020,195,10,Algeria
23/05/2020,23,5,2020,190,7,Algeria
22/05/2020,22,5,2020,186,7,Algeria
21/05/2020,21,5,2020,165,7,Algeria
20/05/2020,20,5,2020,176,6,Algeria
19/05/2020,19,5,2020,182,7,Algeria
18/05/2020,18,5,2020,198,6,Algeria
17/05/2020,17,5,2020,192,6,Algeria
16/05/2020,16,5,2020,187,7,Algeria
15/05/2020,15,5,2020,189,7,Algeria
14/05/2020,14,5,2020,186,7,Algeria
13/05/2020,13,5,2020,176,8,Algeria
12/05/2020,12,5,2020,168,5,Algeria
11/05/2020,11,5,2020,165,8,Algeria
10/05/2020,10,5,2020,189,6,Algeria
09/05/2020,9,5,2020,187,5,Algeria
08/05/2020,8,5,2020,185,7,Algeria
07/05/2020,7,5,2020,159,6,Algeria
06/05/2020,6,5,2020,190,5,Algeria
05/05/2020,5,5,2020,174,2,Algeria
04/05/2020,4,5,2020,179,4,Algeria
03/05/2020,3,5,2020,141,6,Algeria
02/05/2020,2,5,2020,148,3,Algeria
01/05/2020,1,5,2020,158,6,Algeria
30/04/2020,30,4,2020,199,7,Algeria
29/04/2020,29,4,2020,132,5,Algeria
28/04/2020,28,4,2020,135,7,Algeria
27/04/2020,27,4,2020,126,6,Algeria
26/04/2020,26,4,2020,129,4,Algeria
25/04/2020,25,4,2020,120,8,Algeria
24/04/2020,24,4,2020,97,5,Algeria
23/04/2020,23,4,2020,99,10,Algeria
22/04/2020,22,4,2020,93,8,Algeria
21/04/2020,21,4,2020,89,9,Algeria
20/04/2020,20,4,2020,94,8,Algeria
19/04/2020,19,4,2020,117,3,Algeria
18/04/2020,18,4,2020,150,16,Algeria
17/04/2020,17,4,2020,108,12,Algeria
16/04/2020,16,4,2020,90,11,Algeria
15/04/2020,15,4,2020,87,12,Algeria
14/04/2020,14,4,2020,69,20,Algeria
13/04/2020,13,4,2020,89,18,Algeria
12/04/2020,12,4,2020,64,19,Algeria
11/04/2020,11,4,2020,95,21,Algeria
10/04/2020,10,4,2020,94,30,Algeria
09/04/2020,9,4,2020,104,12,Algeria
08/04/2020,8,4,2020,45,20,Algeria
07/04/2020,7,4,2020,103,21,Algeria
06/04/2020,6,4,2020,69,22,Algeria
05/04/2020,5,4,2020,80,25,Algeria
04/04/2020,4,4,2020,185,42,Algeria
03/04/2020,3,4,2020,139,5,Algeria
02/04/2020,2,4,2020,131,14,Algeria
01/04/2020,1,4,2020,132,9,Algeria
31/03/2020,31,3,2020,73,4,Algeria
30/03/2020,30,3,2020,57,2,Algeria
29/03/2020,29,3,2020,45,3,Algeria
28/03/2020,28,3,2020,42,1,Algeria
27/03/2020,27,3,2020,65,4,Algeria
26/03/2020,26,3,2020,38,2,Algeria
25/03/2020,25,3,2020,34,2,Algeria
24/03/2020,24,3,2020,29,0,Algeria
23/03/2020,23,3,2020,62,2,Algeria
22/03/2020,22,3,2020,37,5,Algeria
21/03/2020,21,3,2020,12,3,Algeria
20/03/2020,20,3,2020,18,1,Algeria
19/03/2020,19,3,2020,12,1,Algeria
18/03/2020,18,3,2020,2,1,Algeria
17/03/2020,17,3,2020,10,0,Algeria
16/03/2020,16,3,2020,11,2,Algeria
15/03/2020,15,3,2020,11,0,Algeria
14/03/2020,14,3,2020,1,1,Algeria
13/03/2020,13,3,2020,5,1,Algeria
12/03/2020,12,3,2020,0,0,Algeria
09/03/2020,9,3,2020,3,0,Algeria
06/03/2020,6,3,2020,5,0,Algeria
05/03/2020,5,3,2020,7,0,Algeria
04/03/2020,4,3,2020,2,0,Algeria
02/03/2020,2,3,2020,0,0,Algeria
01/03/2020,1,3,2020,2,0,Algeria
29/02/2020,29,2,2020,0,0,Algeria
28/02/2020,28,2,2020,0,0,Algeria
27/02/2020,27,2,2020,0,0,Algeria
26/02/2020,26,2,2020,1,0,Algeria
25/02/2020,25,2,2020,0,0,Algeria
24/02/2020,24,2,2020,0,0,Algeria
23/02/2020,23,2,2020,0,0,Algeria
22/02/2020,22,2,2020,0,0,Algeria
21/02/2020,21,2,2020,0,0,Algeria
20/02/2020,20,2,2020,0,0,Algeria
19/02/2020,19,2,2020,0,0,Algeria
18/02/2020,18,2,2020,0,0,Algeria
17/02/2020,17,2,2020,0,0,Algeria
16/02/2020,16,2,2020,0,0,Algeria
15/02/2020,15,2,2020,0,0,Algeria
14/02/2020,14,2,2020,0,0,Algeria
13/02/2020,13,2,2020,0,0,Algeria
12/02/2020,12,2,2020,0,0,Algeria
11/02/2020,11,2,2020,0,0,Algeria
10/02/2020,10,2,2020,0,0,Algeria
09/02/2020,9,2,2020,0,0,Algeria
08/02/2020,8,2,2020,0,0,Algeria
07/02/2020,7,2,2020,0,0,Algeria
06/02/2020,6,2,2020,0,0,Algeria
05/02/2020,5,2,2020,0,0,Algeria
04/02/2020,4,2,2020,0,0,Algeria
03/02/2020,3,2,2020,0,0,Algeria
02/02/2020,2,2,2020,0,0,Algeria
01/02/2020,1,2,2020,0,0,Algeria
31/01/2020,31,1,2020,0,0,Algeria
30/01/2020,30,1,2020,0,0,Algeria
29/01/2020,29,1,2020,0,0,Algeria
28/01/2020,28,1,2020,0,0,Algeria
27/01/2020,27,1,2020,0,0,Algeria
26/01/2020,26,1,2020,0,0,Algeria
25/01/2020,25,1,2020,0,0,Algeria
24/01/2020,24,1,2020,0,0,Algeria
23/01/2020,23,1,2020,0,0,Algeria
22/01/2020,22,1,2020,0,0,Algeria
21/01/2020,21,1,2020,0,0,Algeria
20/01/2020,20,1,2020,0,0,Algeria
19/01/2020,19,1,2020,0,0,Algeria
18/01/2020,18,1,2020,0,0,Algeria
17/01/2020,17,1,2020,0,0,Algeria
16/01/2020,16,1,2020,0,0,Algeria
15/01/2020,15,1,2020,0,0,Algeria
14/01/2020,14,1,2020,0,0,Algeria
13/01/2020,13,1,2020,0,0,Algeria
12/01/2020,12,1,2020,0,0,Algeria
11/01/2020,11,1,2020,0,0,Algeria
10/01/2020,10,1,2020,0,0,Algeria
09/01/2020,9,1,2020,0,0,Algeria
08/01/2020,8,1,2020,0,0,Algeria
07/01/2020,7,1,2020,0,0,Algeria
06/01/2020,6,1,2020,0,0,Algeria
05/01/2020,5,1,2020,0,0,Algeria
04/01/2020,4,1,2020,0,0,Algeria
03/01/2020,3,1,2020,0,0,Algeria
02/01/2020,2,1,2020,0,0,Algeria
01/01/2020,1,1,2020,0,0,Algeria
31/12/2019,31,12,2019,0,0,Algeria
14/12/2020,14,12,2020,50,1,Andorra
13/12/2020,13,12,2020,52,0,Andorra
12/12/2020,12,12,2020,46,0,Andorra
11/12/2020,11,12,2020,28,0,Andorra
10/12/2020,10,12,2020,35,0,Andorra
09/12/2020,9,12,2020,43,0,Andorra
08/12/2020,8,12,2020,34,0,Andorra
07/12/2020,7,12,2020,45,0,Andorra
06/12/2020,6,12,2020,50,1,Andorra
05/12/2020,5,12,2020,51,0,Andorra
04/12/2020,4,12,2020,62,1,Andorra
03/12/2020,3,12,2020,52,0,Andorra
02/12/2020,2,12,2020,45,0,Andorra
01/12/2020,1,12,2020,33,0,Andorra
30/11/2020,30,11,2020,42,0,Andorra
29/11/2020,29,11,2020,60,0,Andorra
28/11/2020,28,11,2020,76,0,Andorra
27/11/2020,27,11,2020,106,0,Andorra
26/11/2020,26,11,2020,77,0,Andorra
25/11/2020,25,11,2020,47,0,Andorra
24/11/2020,24,11,2020,48,0,Andorra
23/11/2020,23,11,2020,49,0,Andorra
22/11/2020,22,11,2020,65,0,Andorra
21/11/2020,21,11,2020,76,0,Andorra
20/11/2020,20,11,2020,48,0,Andorra
19/11/2020,19,11,2020,67,0,Andorra
18/11/2020,18,11,2020,37,0,Andorra
17/11/2020,17,11,2020,42,0,Andorra
16/11/2020,16,11,2020,147,1,Andorra
15/11/2020,15,11,2020,0,0,Andorra
14/11/2020,14,11,2020,109,0,Andorra
13/11/2020,13,11,2020,49,0,Andorra
12/11/2020,12,11,2020,90,0,Andorra
11/11/2020,11,11,2020,40,0,Andorra
10/11/2020,10,11,2020,54,0,Andorra
09/11/2020,9,11,2020,64,0,Andorra
08/11/2020,8,11,2020,184,0,Andorra
07/11/2020,7,11,2020,0,0,Andorra
06/11/2020,6,11,2020,90,0,Andorra
05/11/2020,5,11,2020,135,0,Andorra
04/11/2020,4,11,2020,22,0,Andorra
03/11/2020,3,11,2020,63,0,Andorra
02/11/2020,2,11,2020,69,0,Andorra
01/11/2020,1,11,2020,91,0,Andorra
31/10/2020,31,10,2020,98,2,Andorra
30/10/2020,30,10,2020,50,1,Andorra
29/10/2020,29,10,2020,107,0,Andorra
28/10/2020,28,10,2020,85,0,Andorra
27/10/2020,27,10,2020,287,3,Andorra
26/10/2020,26,10,2020,0,0,Andorra
25/10/2020,25,10,2020,0,0,Andorra
24/10/2020,24,10,2020,227,6,Andorra
23/10/2020,23,10,2020,0,0,Andorra
22/10/2020,22,10,2020,188,1,Andorra
21/10/2020,21,10,2020,0,0,Andorra
20/10/2020,20,10,2020,246,3,Andorra
19/10/2020,19,10,2020,0,0,Andorra
18/10/2020,18,10,2020,0,0,Andorra
17/10/2020,17,10,2020,187,0,Andorra
16/10/2020,16,10,2020,0,0,Andorra
15/10/2020,15,10,2020,195,2,Andorra
14/10/2020,14,10,2020,0,0,Andorra
13/10/2020,13,10,2020,299,2,Andorra
12/10/2020,12,10,2020,0,0,Andorra
11/10/2020,11,10,2020,0,0,Andorra
10/10/2020,10,10,2020,128,1,Andorra
09/10/2020,9,10,2020,0,1,Andorra
08/10/2020,8,10,2020,198,0,Andorra
07/10/2020,7,10,2020,0,0,Andorra
06/10/2020,6,10,2020,260,0,Andorra
05/10/2020,5,10,2020,0,0,Andorra
04/10/2020,4,10,2020,0,0,Andorra
03/10/2020,3,10,2020,60,0,Andorra
02/10/2020,2,10,2020,0,0,Andorra
01/10/2020,1,10,2020,84,0,Andorra
30/09/2020,30,9,2020,0,0,Andorra
29/09/2020,29,9,2020,130,0,Andorra
28/09/2020,28,9,2020,0,0,Andorra
27/09/2020,27,9,2020,0,0,Andorra
26/09/2020,26,9,2020,83,0,Andorra
25/09/2020,25,9,2020,0,0,Andorra
24/09/2020,24,9,2020,72,0,Andorra
23/09/2020,23,9,2020,0,0,Andorra
22/09/2020,22,9,2020,117,0,Andorra
21/09/2020,21,9,2020,0,0,Andorra
20/09/2020,20,9,2020,0,0,Andorra
19/09/2020,19,9,2020,81,0,Andorra
18/09/2020,18,9,2020,45,0,Andorra
17/09/2020,17,9,2020,0,0,Andorra
16/09/2020,16,9,2020,0,0,Andorra
15/09/2020,15,9,2020,94,0,Andorra
14/09/2020,14,9,2020,0,0,Andorra
13/09/2020,13,9,2020,0,0,Andorra
12/09/2020,12,9,2020,43,0,Andorra
11/09/2020,11,9,2020,0,0,Andorra
10/09/2020,10,9,2020,40,0,Andorra
09/09/2020,9,9,2020,0,0,Andorra
08/09/2020,8,9,2020,46,0,Andorra
07/09/2020,7,9,2020,0,0,Andorra
06/09/2020,6,9,2020,0,0,Andorra
05/09/2020,5,9,2020,16,0,Andorra
04/09/2020,4,9,2020,0,0,Andorra
03/09/2020,3,9,2020,15,0,Andorra
02/09/2020,2,9,2020,8,0,Andorra
01/09/2020,1,9,2020,52,0,Andorra
31/08/2020,31,8,2020,0,0,Andorra
30/08/2020,30,8,2020,0,0,Andorra
29/08/2020,29,8,2020,26,0,Andorra
28/08/2020,28,8,2020,0,0,Andorra
27/08/2020,27,8,2020,38,0,Andorra
26/08/2020,26,8,2020,0,0,Andorra
25/08/2020,25,8,2020,15,0,Andorra
24/08/2020,24,8,2020,0,0,Andorra
23/08/2020,23,8,2020,0,0,Andorra
22/08/2020,22,8,2020,21,0,Andorra
21/08/2020,21,8,2020,0,0,Andorra
20/08/2020,20,8,2020,19,0,Andorra
19/08/2020,19,8,2020,0,0,Andorra
18/08/2020,18,8,2020,16,0,Andorra
17/08/2020,17,8,2020,0,0,Andorra
16/08/2020,16,8,2020,0,0,Andorra
15/08/2020,15,8,2020,8,0,Andorra
14/08/2020,14,8,2020,4,0,Andorra
13/08/2020,13,8,2020,14,1,Andorra
12/08/2020,12,8,2020,0,0,Andorra
11/08/2020,11,8,2020,7,0,Andorra
10/08/2020,10,8,2020,0,0,Andorra
09/08/2020,9,8,2020,1,0,Andorra
08/08/2020,8,8,2020,11,0,Andorra
07/08/2020,7,8,2020,5,0,Andorra
06/08/2020,6,8,2020,0,0,Andorra
05/08/2020,5,8,2020,2,0,Andorra
04/08/2020,4,8,2020,12,0,Andorra
03/08/2020,3,8,2020,0,0,Andorra
02/08/2020,2,8,2020,0,0,Andorra
01/08/2020,1,8,2020,3,0,Andorra
31/07/2020,31,7,2020,4,0,Andorra
30/07/2020,30,7,2020,11,0,Andorra
29/07/2020,29,7,2020,0,0,Andorra
28/07/2020,28,7,2020,10,0,Andorra
27/07/2020,27,7,2020,0,0,Andorra
26/07/2020,26,7,2020,8,0,Andorra
25/07/2020,25,7,2020,0,0,Andorra
24/07/2020,24,7,2020,0,0,Andorra
23/07/2020,23,7,2020,5,0,Andorra
22/07/2020,22,7,2020,0,0,Andorra
21/07/2020,21,7,2020,4,0,Andorra
20/07/2020,20,7,2020,0,0,Andorra
19/07/2020,19,7,2020,0,0,Andorra
18/07/2020,18,7,2020,3,0,Andorra
17/07/2020,17,7,2020,15,0,Andorra
16/07/2020,16,7,2020,1,0,Andorra
15/07/2020,15,7,2020,3,0,Andorra
14/07/2020,14,7,2020,3,0,Andorra
13/07/2020,13,7,2020,0,0,Andorra
12/07/2020,12,7,2020,0,0,Andorra
11/07/2020,11,7,2020,0,0,Andorra
10/07/2020,10,7,2020,0,0,Andorra
09/07/2020,9,7,2020,0,0,Andorra
08/07/2020,8,7,2020,0,0,Andorra
07/07/2020,7,7,2020,0,0,Andorra
06/07/2020,6,7,2020,0,0,Andorra
05/07/2020,5,7,2020,0,0,Andorra
04/07/2020,4,7,2020,0,0,Andorra
03/07/2020,3,7,2020,0,0,Andorra
02/07/2020,2,7,2020,0,0,Andorra
01/07/2020,1,7,2020,0,0,Andorra
30/06/2020,30,6,2020,0,0,Andorra
29/06/2020,29,6,2020,0,0,Andorra
28/06/2020,28,6,2020,0,0,Andorra
27/06/2020,27,6,2020,0,0,Andorra
26/06/2020,26,6,2020,0,0,Andorra
25/06/2020,25,6,2020,0,0,Andorra
24/06/2020,24,6,2020,0,0,Andorra
23/06/2020,23,6,2020,0,0,Andorra
22/06/2020,22,6,2020,0,0,Andorra
21/06/2020,21,6,2020,0,0,Andorra
20/06/2020,20,6,2020,0,0,Andorra
19/06/2020,19,6,2020,1,0,Andorra
18/06/2020,18,6,2020,0,0,Andorra
17/06/2020,17,6,2020,1,1,Andorra
16/06/2020,16,6,2020,0,0,Andorra
15/06/2020,15,6,2020,0,0,Andorra
14/06/2020,14,6,2020,0,0,Andorra
13/06/2020,13,6,2020,1,0,Andorra
12/06/2020,12,6,2020,0,0,Andorra
11/06/2020,11,6,2020,0,0,Andorra
10/06/2020,10,6,2020,0,0,Andorra
09/06/2020,9,6,2020,0,0,Andorra
08/06/2020,8,6,2020,0,0,Andorra
07/06/2020,7,6,2020,0,0,Andorra
06/06/2020,6,6,2020,0,0,Andorra
05/06/2020,5,6,2020,1,0,Andorra
04/06/2020,4,6,2020,7,0,Andorra
03/06/2020,3,6,2020,79,0,Andorra
02/06/2020,2,6,2020,1,0,Andorra
01/06/2020,1,6,2020,0,0,Andorra
31/05/2020,31,5,2020,0,0,Andorra
30/05/2020,30,5,2020,1,0,Andorra
29/05/2020,29,5,2020,0,0,Andorra
28/05/2020,28,5,2020,0,0,Andorra
27/05/2020,27,5,2020,0,0,Andorra
26/05/2020,26,5,2020,0,0,Andorra
25/05/2020,25,5,2020,1,0,Andorra
24/05/2020,24,5,2020,0,0,Andorra
23/05/2020,23,5,2020,0,0,Andorra
22/05/2020,22,5,2020,0,0,Andorra
21/05/2020,21,5,2020,1,0,Andorra
20/05/2020,20,5,2020,0,0,Andorra
19/05/2020,19,5,2020,0,0,Andorra
18/05/2020,18,5,2020,0,0,Andorra
17/05/2020,17,5,2020,0,2,Andorra
16/05/2020,16,5,2020,0,0,Andorra
15/05/2020,15,5,2020,1,0,Andorra
14/05/2020,14,5,2020,2,1,Andorra
13/05/2020,13,5,2020,2,0,Andorra
12/05/2020,12,5,2020,1,0,Andorra
11/05/2020,11,5,2020,1,0,Andorra
10/05/2020,10,5,2020,2,1,Andorra
09/05/2020,9,5,2020,0,0,Andorra
08/05/2020,8,5,2020,1,1,Andorra
07/05/2020,7,5,2020,0,0,Andorra
06/05/2020,6,5,2020,1,1,Andorra
05/05/2020,5,5,2020,2,0,Andorra
04/05/2020,4,5,2020,1,1,Andorra
